Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Datetime,,,,,
2025-11-07 14:30:00+00:00,268.67498779296875,270.5,268.45001220703125,269.7950134277344,1028645
2025-11-07 14:31:00+00:00,268.30999755859375,269.29998779296875,268.260009765625,268.7099914550781,146747
2025-11-07 14:32:00+00:00,267.4200134277344,268.5299987792969,267.3500061035156,268.2699890136719,213643
2025-11-07 14:33:00+00:00,267.6700134277344,267.9549865722656,267.2699890136719,267.4200134277344,184824
2025-11-07 14:34:00+00:00,268.1000061035156,268.1199951171875,267.6050109863281,267.6700134277344,183459
2025-11-07 14:35:00+00:00,268.4849853515625,268.54998779296875,267.8299865722656,268.05999755859375,137245
2025-11-07 14:36:00+00:00,269.0450134277344,269.1099853515625,268.3500061035156,268.4700012207031,174717
2025-11-07 14:37:00+00:00,268.8500061035156,269.25,268.68011474609375,269.0,177765
2025-11-07 14:38:00+00:00,269.37249755859375,269.5199890136719,268.6199951171875,268.8699951171875,264606
2025-11-07 14:39:00+00:00,269.8699951171875,269.8699951171875,269.25,269.3550109863281,165796
2025-11-07 14:40:00+00:00,269.5150146484375,269.8999938964844,269.20001220703125,269.885986328125,161994
2025-11-07 14:41:00+00:00,269.3599853515625,269.5199890136719,269.0350036621094,269.5,145464
2025-11-07 14:42:00+00:00,269.2099914550781,269.6400146484375,269.2099914550781,269.3299865722656,111723
2025-11-07 14:43:00+00:00,269.05999755859375,269.30999755859375,268.9200134277344,269.239990234375,120958
2025-11-07 14:44:00+00:00,268.340087890625,269.1199951171875,268.3399963378906,269.0799865722656,102080
2025-11-07 14:45:00+00:00,268.9783020019531,268.9783020019531,268.05999755859375,268.3299865722656,119850
2025-11-07 14:46:00+00:00,268.9460144042969,269.2799987792969,268.75,268.9549865722656,124117
2025-11-07 14:47:00+00:00,269.1449890136719,269.2998962402344,268.9825134277344,268.989990234375,118621
2025-11-07 14:48:00+00:00,269.37451171875,269.5,269.1000061035156,269.1400146484375,119457
2025-11-07 14:49:00+00:00,269.07000732421875,269.4549865722656,269.0,269.3900146484375,90768
2025-11-07 14:50:00+00:00,269.29998779296875,269.4299011230469,269.010009765625,269.0299987792969,57326
2025-11-07 14:51:00+00:00,269.2049865722656,269.3399963378906,269.1000061035156,269.2699890136719,66649
2025-11-07 14:52:00+00:00,269.6199951171875,269.73748779296875,269.2099914550781,269.2099914550781,78484
2025-11-07 14:53:00+00:00,269.63031005859375,269.7200012207031,269.4800109863281,269.5899963378906,118763
2025-11-07 14:54:00+00:00,269.8399963378906,269.92999267578125,269.5299987792969,269.6499938964844,102014
2025-11-07 14:55:00+00:00,269.5950012207031,269.8699951171875,269.44000244140625,269.8699951171875,60936
2025-11-07 14:56:00+00:00,269.8500061035156,269.95001220703125,269.30999755859375,269.55999755859375,99543
2025-11-07 14:57:00+00:00,270.0278015136719,270.0498962402344,269.7200012207031,269.8500061035156,92664
2025-11-07 14:58:00+00:00,270.18359375,270.20001220703125,269.95001220703125,270.0299987792969,82332
2025-11-07 14:59:00+00:00,270.0,270.20001220703125,269.7301025390625,270.20001220703125,86917
2025-11-07 15:00:00+00:00,270.30499267578125,270.31500244140625,269.81329345703125,269.92999267578125,77658
2025-11-07 15:01:00+00:00,270.4718933105469,270.6099853515625,270.0799865722656,270.3450012207031,110402
2025-11-07 15:02:00+00:00,270.8599853515625,270.94000244140625,270.4150085449219,270.489990234375,82754
2025-11-07 15:03:00+00:00,270.739990234375,270.95989990234375,270.67999267578125,270.8799133300781,83211
2025-11-07 15:04:00+00:00,270.739990234375,270.9100036621094,270.605712890625,270.7200012207031,65825
